Source Name	Comment [ENA_SAMPLE]	Comment [BIOSAMPLE]	Comment [Sample_description]	Characteristics [organism]	Characteristics [individual]	Characteristics [organism part]	Characteristics [cell type]	Characteristics [phenotype]	Characteristics [disease]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment [single cell isolation]	Comment [input molecule]	Comment [library construction]	Comment [end bias]	Comment [primer]	Comment [LIBRARY_STRAND]	Comment [LIBRARY_LAYOUT]	Comment [LIBRARY_SOURCE]	Comment [LIBRARY_STRATEGY]	Comment [LIBRARY_SELECTION]	Comment [INSTRUMENT_MODEL]	Assay Name	Comment [technical replicate group]	Comment [ENA_EXPERIMENT]	Comment [Platform_title]	Technology Type	Protocol REF	Protocol REF	Scan Name	Comment [ENA_RUN]	Comment [FASTQ_URI]	FactorValue [single cell identifier]	FactorValue [disease]	FactorValue [stimulus]
GSM3038119 1	SRS3035925	SAMN08687859	33_1_C47_L5_R1_001_jKWsoEjG1eAc	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038119 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038119	not applicable	SRX3782667	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826487	SRR6826487	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6826487/SRR6826487.fastq.gz	Latency_model_untreated_cell_49	normal	none
GSM3038118 1	SRS3035924	SAMN08687860	33_1_C45_L5_R1_001_KBP1N31o4r9i	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038118 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038118	not applicable	SRX3782666	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826486	SRR6826486	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6826486/SRR6826486.fastq.gz	Latency_model_untreated_cell_48	normal	none
GSM3038117 1	SRS3035923	SAMN08687861	33_1_C44_L5_R1_001_OcTdbrE4Kfei	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038117 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038117	not applicable	SRX3782665	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826485	SRR6826485	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6826485/SRR6826485.fastq.gz	Latency_model_untreated_cell_47	normal	none
GSM3038116 1	SRS3035922	SAMN08687862	33_1_C43_L5_R1_001_8IuTYiggah59	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038116 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038116	not applicable	SRX3782664	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826484	SRR6826484	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6826484/SRR6826484.fastq.gz	Latency_model_untreated_cell_46	normal	none
GSM3038115 1	SRS3035921	SAMN08687863	33_1_C42_L5_R1_001_pkWvKTkGvBBq	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038115 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038115	not applicable	SRX3782663	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826483	SRR6826483	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6826483/SRR6826483.fastq.gz	Latency_model_untreated_cell_45	normal	none
GSM3038114 1	SRS3035920	SAMN08687864	33_1_C41_L5_R1_001_OQaLzVmgoy5z	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038114 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038114	not applicable	SRX3782662	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826482	SRR6826482	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6826482/SRR6826482.fastq.gz	Latency_model_untreated_cell_44	normal	none
GSM3038113 1	SRS3035918	SAMN08687865	33_1_C40_L5_R1_001_Fonbm7Dk7lkN	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038113 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038113	not applicable	SRX3782661	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826481	SRR6826481	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6826481/SRR6826481.fastq.gz	Latency_model_untreated_cell_43	normal	none
GSM3038112 1	SRS3035919	SAMN08687866	33_1_C39_L5_R1_001_8aguaOXRHVan	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038112 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038112	not applicable	SRX3782660	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826480	SRR6826480	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6826480/SRR6826480.fastq.gz	Latency_model_untreated_cell_42	normal	none
GSM3038111 1	SRS3035917	SAMN08687867	33_1_C37_L5_R1_001_LqntzIN30PEm	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038111 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038111	not applicable	SRX3782659	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826479	SRR6826479	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6826479/SRR6826479.fastq.gz	Latency_model_untreated_cell_41	normal	none
GSM3038110 1	SRS3035916	SAMN08687868	33_1_C34_L5_R1_001_46sK71FHtJcc	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038110 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038110	not applicable	SRX3782658	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826478	SRR6826478	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6826478/SRR6826478.fastq.gz	Latency_model_untreated_cell_40	normal	none
GSM3038109 1	SRS3035915	SAMN08687869	33_1_C32_L5_R1_001_QpssME534u5t	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038109 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038109	not applicable	SRX3782657	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826477	SRR6826477	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6826477/SRR6826477.fastq.gz	Latency_model_untreated_cell_39	normal	none
GSM3038108 1	SRS3035914	SAMN08687870	33_1_C31_L5_R1_001_rxRWvzXv3dD6	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038108 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038108	not applicable	SRX3782656	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826476	SRR6826476	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6826476/SRR6826476.fastq.gz	Latency_model_untreated_cell_38	normal	none
GSM3038107 1	SRS3035913	SAMN08687871	33_1_C30_L5_R1_001_YtzbVVicxzhF	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038107 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038107	not applicable	SRX3782655	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826475	SRR6826475	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6826475/SRR6826475.fastq.gz	Latency_model_untreated_cell_37	normal	none
GSM3038106 1	SRS3035911	SAMN08687872	33_1_C29_L5_R1_001_7dJs77vKdprm	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038106 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038106	not applicable	SRX3782654	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826474	SRR6826474	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6826474/SRR6826474.fastq.gz	Latency_model_untreated_cell_36	normal	none
GSM3038105 1	SRS3035912	SAMN08687873	33_1_C25_L5_R1_001_hYvlseDchOw0	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038105 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038105	not applicable	SRX3782653	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826473	SRR6826473	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6826473/SRR6826473.fastq.gz	Latency_model_untreated_cell_35	normal	none
GSM3038104 1	SRS3035910	SAMN08687874	33_1_C24_L5_R1_001_36dsWLb8NBVw	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038104 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038104	not applicable	SRX3782652	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826472	SRR6826472	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6826472/SRR6826472.fastq.gz	Latency_model_untreated_cell_34	normal	none
GSM3038103 1	SRS3035908	SAMN08687875	33_1_C23_L5_R1_001_RDCY0FYd88RZ	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038103 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038103	not applicable	SRX3782651	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826471	SRR6826471	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6826471/SRR6826471.fastq.gz	Latency_model_untreated_cell_33	normal	none
GSM3038102 1	SRS3035909	SAMN08687876	33_1_C22_L5_R1_001_zpWCVe0cQI7C	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038102 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038102	not applicable	SRX3782650	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826470	SRR6826470	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6826470/SRR6826470.fastq.gz	Latency_model_untreated_cell_32	normal	none
GSM3038101 1	SRS3035907	SAMN08687877	33_1_C19_L5_R1_001_JP0gqtZBvtQ2	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038101 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038101	not applicable	SRX3782649	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826469	SRR6826469	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6826469/SRR6826469.fastq.gz	Latency_model_untreated_cell_31	normal	none
GSM3038100 1	SRS3035906	SAMN08687878	33_1_C17_L5_R1_001_3bUm6NdDAHwg	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038100 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038100	not applicable	SRX3782648	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826468	SRR6826468	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6826468/SRR6826468.fastq.gz	Latency_model_untreated_cell_30	normal	none
GSM3038099 1	SRS3035905	SAMN08687879	33_1_C16_L5_R1_001_db5oin9PrVmD	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038099 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038099	not applicable	SRX3782647	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826467	SRR6826467	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6826467/SRR6826467.fastq.gz	Latency_model_untreated_cell_29	normal	none
GSM3038098 1	SRS3035904	SAMN08687880	33_1_C15_L5_R1_001_OCyH3hZJJpEV	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038098 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038098	not applicable	SRX3782646	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826466	SRR6826466	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6826466/SRR6826466.fastq.gz	Latency_model_untreated_cell_28	normal	none
GSM3038097 1	SRS3035903	SAMN08687881	33_1_C12_L5_R1_001_cztEETXTjbEy	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038097 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038097	not applicable	SRX3782645	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826465	SRR6826465	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6826465/SRR6826465.fastq.gz	Latency_model_untreated_cell_27	normal	none
GSM3038096 1	SRS3035902	SAMN08687882	33_1_C11_L5_R1_001_YsJe24PvOzIx	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038096 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038096	not applicable	SRX3782644	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826464	SRR6826464	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6826464/SRR6826464.fastq.gz	Latency_model_untreated_cell_26	normal	none
GSM3038095 1	SRS3035901	SAMN08687883	33_1_C10_L5_R1_001_52Ddau2nKjAW	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038095 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038095	not applicable	SRX3782643	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826463	SRR6826463	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6826463/SRR6826463.fastq.gz	Latency_model_untreated_cell_25	normal	none
GSM3038094 1	SRS3035899	SAMN08687884	33_1_C08_L5_R1_001_hNTmxgwAgt4y	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038094 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038094	not applicable	SRX3782642	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826462	SRR6826462	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6826462/SRR6826462.fastq.gz	Latency_model_untreated_cell_24	normal	none
GSM3038093 1	SRS3035900	SAMN08687885	33_1_C05_L5_R1_001_ICoS4EAg9a5o	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038093 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038093	not applicable	SRX3782641	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826461	SRR6826461	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6826461/SRR6826461.fastq.gz	Latency_model_untreated_cell_23	normal	none
GSM3038092 1	SRS3035896	SAMN08687794	33_1_C04_L5_R1_001_EZjsg8YnsLUF	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038092 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038092	not applicable	SRX3782640	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826460	SRR6826460	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6826460/SRR6826460.fastq.gz	Latency_model_untreated_cell_22	normal	none
GSM3038091 1	SRS3035898	SAMN08687793	33_1Bl_C96_L5_R1_001_rmUrHXVvaaRz	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038091 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038091	not applicable	SRX3782639	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826459	SRR6826459	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6826459/SRR6826459.fastq.gz	Latency_model_untreated_cell_21	normal	none
GSM3038090 1	SRS3035897	SAMN08687854	33_0_C95_L5_R1_001_yi5farVMIOh4	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038090 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038090	not applicable	SRX3782638	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826458	SRR6826458	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6826458/SRR6826458.fastq.gz	Latency_model_untreated_cell_20	normal	none
GSM3038089 1	SRS3035894	SAMN08687855	33_0_C91_L5_R1_001_chsmKtD9uqjJ	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038089 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038089	not applicable	SRX3782637	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826457	SRR6826457	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6826457/SRR6826457.fastq.gz	Latency_model_untreated_cell_19	normal	none
GSM3038088 1	SRS3035895	SAMN08687852	33_0_C89_L5_R1_001_d5wPtxp69FJO	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038088 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038088	not applicable	SRX3782636	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826456	SRR6826456	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6826456/SRR6826456.fastq.gz	Latency_model_untreated_cell_18	normal	none
GSM3038087 1	SRS3035893	SAMN08687682	33_0_C80_L5_R1_001_UEwyro3hkoKJ	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038087 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038087	not applicable	SRX3782635	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826455	SRR6826455	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6826455/SRR6826455.fastq.gz	Latency_model_untreated_cell_17	normal	none
GSM3038086 1	SRS3035890	SAMN08687683	33_0_C77_L5_R1_001_9IDWT4hCHitz	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038086 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038086	not applicable	SRX3782634	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826454	SRR6826454	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6826454/SRR6826454.fastq.gz	Latency_model_untreated_cell_16	normal	none
GSM3038085 1	SRS3035891	SAMN08687684	33_0_C75_L5_R1_001_lKuLT30LbrU9	Homo sapiens	not applicable	blood	CD4-positive helper T cell	resting, latent phenotype	normal	cell	P-GSE111727-1	P-GSE111727-2	P-GSE111727-3	P-GSE111727-4	GSM3038085 extract 1	Fluidigm C1	polyA RNA	smart-like	none	modified oligo-dT	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM3038085	not applicable	SRX3782633	Illumina HiSeq 2500 (Homo sapiens)	sequencing assay	P-GSE111727-5	P-GSE111727-6	SRR6826453	SRR6826453	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6826453/SRR6826453.fastq.gz	Latency_model_untreated_cell_15	normal	none
